time,open,high,low,close,volume
7/27/2021,1415.5,1423.3,1408.8,1409.85,190310
7/28/2021,1406.25,1415.39,1402.6,1407.5,120700
7/29/2021,1419.55,1427.55,1413.59,1427.55,166490
7/30/2021,1430.48,1451.45,1428.85,1447.23,224340
8/2/2021,1443.6,1457.89,1438.35,1448.21,198500
8/3/2021,1449.97,1469.87,1449.33,1469.87,225710
8/4/2021,1476.82,1480.28,1465.66,1472.2,218550
8/5/2021,1469.13,1488.79,1465.1,1486.46,193620
8/6/2021,1488.11,1491.52,1476.79,1476.79,211700
8/9/2021,1472.78,1499.9,1467.32,1497.83,206120
8/10/2021,1506.5,1508.92,1490,1494.41,185390
8/11/2021,1497.13,1506.8,1487.91,1487.91,245340
8/12/2021,1487.1,1493.69,1477.06,1477.06,184220
8/13/2021,1477.72,1484.67,1463.48,1484.25,207220
8/16/2021,1490.7,1504.03,1487.52,1500.77,258600
8/17/2021,1508.41,1512.27,1488.74,1494.12,217180
8/18/2021,1493.12,1500.17,1484.26,1489.54,192680
8/19/2021,1489.74,1505.01,1479.6,1505.01,206500
8/20/2021,1495.67,1497.03,1436.24,1450.45,348770
8/23/2021,1443.67,1446.73,1412,1412,250640
8/24/2021,1415.71,1423.46,1406.94,1418.26,203690
8/25/2021,1420.74,1430.58,1411.07,1428.51,153260
8/26/2021,1432.37,1433.67,1408.08,1412.45,152190
8/27/2021,1403.99,1418.57,1391.88,1418.57,202510
8/30/2021,1427.48,1434.25,1420.77,1431.05,154140
8/31/2021,1435.52,1437.38,1425.71,1428.66,152480
9/1/2021,1425.35,1434.73,1423.08,1426.94,176640
9/6/2021,1433.03,1441.92,1429.55,1441.54,208740
9/7/2021,1446,1454.82,1441.69,1444.1,205270
9/8/2021,1447.43,1448.44,1431.38,1433.71,152210
9/9/2021,1432.84,1449.16,1431.55,1447.28,166190
9/10/2021,1451.78,1453.81,1447.44,1448.33,139150
9/13/2021,1450,1454.72,1444.71,1444.99,162870
9/14/2021,1444.24,1448.71,1436.98,1438.16,148170
9/15/2021,1433.17,1447.64,1432.76,1444.85,130110
9/16/2021,1452.89,1454.23,1442.77,1448.98,134630
9/17/2021,1452.31,1459.94,1451.38,1455.59,188920
9/20/2021,1468.11,1474.66,1454.95,1458.66,180840
9/21/2021,1444.75,1455.71,1433.77,1446.22,167220
9/22/2021,1449.44,1454.19,1440.02,1453.22,122880
9/23/2021,1456.46,1466,1453.02,1458.23,138290
9/24/2021,1460.63,1464.12,1456.89,1459.94,141120
9/27/2021,1462.86,1464.5,1439.2,1439.2,148690
9/28/2021,1433.7,1454.79,1430.89,1451.12,141160
9/29/2021,1450.73,1453.66,1440.55,1450.52,169810
9/30/2021,1450.52,1461.94,1452.55,1453.76,118790
10/1/2021,1450.9,1453.24,1438.52,1441.83,188810
10/4/2021,1442.87,1446.78,1433.05,1443.61,220200
10/5/2021,1446.77,1456.37,1444.49,1456.21,152940
10/6/2021,1461.98,1461.98,1453.78,1461.72,157610
10/7/2021,1467.95,1470.64,1460.87,1462.74,142850
10/8/2021,1466.78,1476.54,1463.07,1476.54,137770
10/11/2021,1481.29,1511.21,1480.31,1510.27,211040
10/12/2021,1514.78,1517.21,1504.24,1509.57,162660
10/13/2021,1512.73,1519.11,1502.19,1505.55,137280
10/14/2021,1504.85,1511.14,1498.21,1503.38,159950
10/15/2021,1508.37,1512.61,1499.7,1504.84,151730
10/18/2021,1508.88,1517.7,1505.39,1510.49,167730
10/19/2021,1512.1,1513.83,1503.89,1507.19,142510
10/20/2021,1510.38,1516.74,1486.26,1505.03,182020
10/21/2021,1509.05,1510.2,1489.26,1489.26,166370
10/22/2021,1495.32,1498.25,1486.57,1488.71,127280
10/25/2021,1492.35,1492.35,1476.97,1476.97,202650
10/26/2021,1474.36,1483.65,1467.02,1482.62,143690
10/27/2021,1487.45,1516.46,1485.12,1516.46,201350
10/28/2021,1522.11,1530.77,1513.12,1529.26,190780
10/29/2021,1529.42,1534.51,1521.04,1532.35,197580
11/1/2021,1534.17,1534.88,1513.98,1516.75,252420
11/2/2021,1514.91,1522.9,1514.75,1521.35,186410
11/3/2021,1526.38,1537.59,1519.39,1530.65,324560
11/4/2021,1531.92,1535.9,1524.54,1528.21,173100
11/5/2021,1531.06,1536.47,1523.16,1531.76,156550
11/8/2021,1535.12,1541.83,1528.71,1535.66,219020
11/9/2021,1539.25,1542.75,1524.36,1527.13,210510
11/10/2021,1530.69,1531.7,1518.89,1523.79,204460
11/11/2021,1524.73,1526.72,1503.77,1514.36,258430
11/12/2021,1514.96,1529.47,1504.52,1527.94,152560
11/15/2021,1534.16,1534.44,1521.94,1528.68,232160
11/16/2021,1527.11,1530.32,1513.5,1517.22,214950
11/17/2021,1517.67,1522.5,1513.65,1519.58,165540
11/18/2021,1522.39,1523.19,1503.42,1503.42,256830
11/19/2021,1507.45,1521.63,1486.59,1500.05,322630
11/22/2021,1503.19,1530.43,1502.25,1517.04,274790
11/23/2021,1518.39,1533.12,1513.23,1533.12,173030
11/24/2021,1534.87,1567.77,1530.61,1565.29,371790
11/25/2021,1573.29,1579.56,1567.67,1572.46,255690
11/26/2021,1576.52,1587,1564.39,1566.55,286510
11/29/2021,1541.22,1558.86,1541.22,1553.04,270840
11/30/2021,1567.44,1568.09,1531.82,1537.59,254250
12/1/2021,1536.67,1549.81,1531.2,1549.81,183020
12/2/2021,1553.21,1555.49,1540.88,1540.88,155690
12/3/2021,1550.81,1551.97,1503.98,1503.98,237840
12/6/2021,1507.45,1515.47,1464.91,1480.92,264310
12/7/2021,1493.07,1512.62,1488.13,1512.62,167560
12/8/2021,1515.59,1523.95,1508.69,1516.16,176050
12/9/2021,1509.4,1529.61,1509.4,1529.61,141320
12/10/2021,1528.17,1533.23,1517.59,1519.46,172570
12/13/2021,1523.74,1526.53,1517.98,1520.8,166210
12/14/2021,1518.39,1529.93,1513.14,1516.44,170670
12/15/2021,1516.91,1525.14,1512.05,1519.42,150690
12/16/2021,1526.63,1526.75,1501.41,1510.17,187580
12/17/2021,1513.36,1520.97,1511.19,1513.56,220350
12/20/2021,1519.69,1521.62,1509.54,1513.6,180130
12/21/2021,1512.01,1517.69,1507.89,1511.48,175780
12/22/2021,1514.98,1519.74,1498.96,1504.12,220180
12/23/2021,1504.61,1506.43,1470.94,1477.37,241490
12/24/2021,1484.51,1507.48,1481.37,1506.67,197960
12/27/2021,1515.24,1517.45,1500.31,1514.55,134570
12/28/2021,1518.56,1523.54,1509.58,1523.54,189420
12/29/2021,1525.82,1528.9,1515.94,1515.94,154780
12/30/2021,1515.75,1526.2,1515.75,1519.62,145700
12/31/2021,1523.58,1537.32,1523.41,1535.71,183410
1/4/2022,1536.45,1562.54,1536.45,1558.87,207490
1/5/2022,1559.33,1562.93,1546.01,1546.01,222220
1/6/2022,1542.34,1554.97,1541.19,1544.95,231960
1/7/2022,1548.77,1550.47,1532.24,1532.24,200630
1/10/2022,1531.13,1537.71,1514.7,1514.7,200030
1/11/2022,1516.74,1519.84,1497.78,1499.74,187020
1/12/2022,1498.63,1530.04,1484.93,1530.04,282090
1/13/2022,1533.38,1548.49,1524.66,1526.43,308820
1/14/2022,1523.96,1530.2,1513.17,1523.57,135950
1/17/2022,1523.17,1529.28,1478.61,1478.61,290140
1/18/2022,1473.04,1489.13,1464.41,1477.06,214020
1/19/2022,1479.74,1491,1475.06,1482.55,142260
1/20/2022,1479.81,1499.47,1474.67,1492.81,163720
1/21/2022,1497.61,1508.65,1492.21,1502.16,218980
1/24/2022,1496.36,1499.22,1465.76,1471.31,243480
1/25/2022,1471.56,1516.16,1466.07,1516.16,191550
1/26/2022,1519.9,1533.61,1516.96,1525.31,236860
1/27/2022,1520.82,1528.81,1507.26,1516.57,158580
1/28/2022,1516.4,1535.57,1515.85,1532.24,194570
2/7/2022,1548.38,1555.01,1541.25,1541.25,182870
2/8/2022,1539.49,1555.01,1537.16,1550.46,218960
2/9/2022,1554.59,1570.32,1552.44,1552.44,230550
2/10/2022,1554.98,1557.89,1536.02,1548.95,225000
2/11/2022,1544.76,1549.37,1540.5,1545.92,167680
2/14/2022,1530.5,1536.77,1505.07,1505.07,254060
2/15/2022,1508.25,1530.04,1506.69,1527.36,180950
2/16/2022,1534.39,1534.5,1517.52,1521.47,122060
2/17/2022,1521.37,1540.51,1521.37,1540.51,146570
2/18/2022,1525.21,1533.53,1523.88,1531.47,155110
2/21/2022,1530.65,1537.56,1522.48,1533.4,163180
2/22/2022,1532.07,1532.36,1510.07,1532.36,223630
2/23/2022,1536.6,1547.19,1534.19,1538.83,158140
2/24/2022,1537.5,1540.13,1503.22,1522.04,275310
2/25/2022,1531.97,1540.13,1526.5,1526.5,198110
2/28/2022,1525.58,1533.32,1512.45,1517.18,193570
3/1/2022,1521.44,1525,1515.49,1520.12,187030
3/2/2022,1516.31,1517.49,1495.16,1498.61,291450
3/3/2022,1507.53,1522.49,1502.41,1522.49,244080
3/4/2022,1525.23,1529.93,1519.97,1525.34,220070
3/7/2022,1514.76,1518.32,1505.79,1509.12,222540
3/8/2022,1500.07,1506.65,1486.68,1490.17,222310
3/9/2022,1493.96,1497.75,1485.15,1489.25,190160
3/10/2022,1491.9,1505.5,1490.24,1490.24,148750
3/11/2022,1487.92,1490.83,1469.22,1477.14,178190
3/14/2022,1471.44,1473.98,1454.34,1461.1,177210
3/15/2022,1461.4,1469.52,1455.16,1468.89,136420
3/16/2022,1475.17,1478.42,1467.95,1472.69,106840
3/17/2022,1480.32,1480.86,1469.92,1469.92,109380
3/18/2022,1474.02,1482.96,1474.02,1476.94,148420
3/21/2022,1480.29,1502.67,1480.29,1502.67,124700
3/22/2022,1507.38,1516.7,1506.1,1513.4,155230
3/23/2022,1514.61,1519.58,1505.59,1505.59,132330
3/24/2022,1506.49,1506.79,1496.96,1497.44,115640
3/25/2022,1499.34,1503.18,1494.28,1498.36,109440
3/28/2022,1493.12,1497.06,1477.72,1484.16,177240
3/29/2022,1484.95,1501.05,1484.95,1500.57,110330
3/30/2022,1497.98,1513.91,1496.59,1500.23,163900
3/31/2022,1502.38,1512.47,1500.67,1508.53,121690
4/1/2022,1509.01,1542.47,1506.11,1542.47,195610
4/4/2022,1558.21,1558.98,1546.46,1548.04,160180
4/5/2022,1544.34,1549.77,1539.2,1539.2,125170
4/6/2022,1534.23,1558.41,1529.23,1557.11,203570
4/7/2022,1561.14,1566.09,1541.96,1541.96,198970
4/8/2022,1541.78,1547.6,1524.31,1524.31,156340
4/12/2022,1530.3,1532.03,1506.41,1507.2,152480
4/13/2022,1512.37,1526.44,1506.45,1525.39,143870
4/14/2022,1526.49,1534.28,1517.07,1518.01,119610
4/15/2022,1514.89,1518.85,1491.26,1493.74,181770
4/18/2022,1493.17,1493.24,1466.73,1468.25,194440
4/19/2022,1471.63,1478.5,1440.61,1440.61,156620
4/20/2022,1440.9,1453.81,1434.87,1435.5,150220
4/21/2022,1434.77,1452.41,1422.7,1426.87,172360
4/22/2022,1439.32,1455.15,1419.05,1444.32,150760
4/25/2022,1444.79,1445.62,1356.36,1366.39,202430
4/26/2022,1347.83,1397.43,1318.5,1396.9,181780
4/27/2022,1394.85,1407.7,1362.87,1402.03,108120
4/28/2022,1400.6,1407.82,1392.24,1400.88,91680
4/29/2022,1400.88,1417.31,1394.17,1417.31,128040
5/4/2022,1415.43,1415.45,1389.59,1389.59,114190
5/5/2022,1402.6,1405.43,1373.42,1404.88,122130
5/6/2022,1399.54,1399.54,1371,1373.21,129910
5/9/2022,1358.56,1360.64,1308.34,1314.04,200880
5/10/2022,1312.1,1345.46,1285.67,1345.46,157230
5/11/2022,1344.14,1355.11,1324.2,1349.82,94770
5/12/2022,1337.01,1339.25,1279.48,1279.76,163220
5/13/2022,1281.28,1284.94,1219.52,1223.76,237560
5/16/2022,1254.88,1258.25,1214.29,1215.08,172770
5/17/2022,1211.88,1279.55,1203.51,1279.55,161820
5/18/2022,1289.5,1298.69,1268.13,1286.41,159940
5/19/2022,1259.59,1291.49,1255.63,1283.55,130080
5/20/2022,1284.89,1296,1273.4,1282.51,110100
5/23/2022,1287.49,1287.65,1245.41,1255.35,139330
5/24/2022,1255.77,1272.71,1242.36,1272.71,146370
5/25/2022,1277.54,1311.32,1273.29,1310.7,172700
5/26/2022,1312.56,1319.21,1304.59,1309.5,127930
5/27/2022,1311.78,1336.99,1310.64,1335.68,139410
5/30/2022,1337.39,1342.87,1329.38,1342.87,121530
5/31/2022,1342.08,1342.08,1324.46,1332.59,127920
6/1/2022,1329.02,1341.47,1323.07,1335.49,127580
6/2/2022,1339.12,1342.47,1319.85,1325.49,133900
6/3/2022,1325.49,1329.9,1313.4,1327.4,100180
6/6/2022,1328.73,1336.96,1320.97,1327.04,132830
6/7/2022,1323.19,1324.37,1297.98,1324.37,153980
6/8/2022,1328.95,1348.4,1325.65,1342.03,163070
6/9/2022,1344.56,1346.13,1335.28,1342.92,126600
6/10/2022,1332.93,1344.85,1325.69,1325.69,136590
6/13/2022,1295.26,1300.45,1260.85,1260.85,199020
6/14/2022,1247.39,1271.28,1245.26,1261.16,145640
6/15/2022,1263.96,1268.33,1231.12,1253.09,167430
6/16/2022,1266.87,1292.02,1263.56,1280.37,156460
6/17/2022,1254.05,1259.39,1229.74,1258.03,187300
6/20/2022,1258.3,1262.83,1223.03,1225.56,168770
6/21/2022,1220.76,1240.8,1212.69,1224.54,172800
6/22/2022,1233.28,1242.06,1222.86,1227.18,142700
6/23/2022,1227.18,1240.58,1219.08,1240.58,105240
6/24/2022,1239.54,1246.22,1234.72,1235.47,90440
6/27/2022,1238.23,1256.67,1237.79,1256.67,110600
6/28/2022,1254.35,1276.21,1249.57,1273.41,151570
6/29/2022,1259.83,1274.73,1259.41,1273.4,113300
6/30/2022,1273.99,1276.23,1248.92,1248.92,118010
7/1/2022,1247.7,1255.67,1225.64,1252.24,118890
7/4/2022,1256.2,1260.72,1244.5,1248.37,112840
7/5/2022,1252.48,1256.47,1239.8,1242.05,162030
7/6/2022,1241.19,1241.19,1211.94,1211.94,131180
7/7/2022,1212.36,1229.23,1209.97,1229.23,98640
7/8/2022,1235.65,1236.85,1225.04,1231.54,115990
7/11/2022,1224.2,1224.2,1200.15,1209.02,131000
7/12/2022,1208.06,1219.44,1204.84,1219.44,88680
7/13/2022,1216.83,1225.85,1213.41,1216.94,117180
7/14/2022,1213.73,1224.01,1211.14,1221.94,106760
7/15/2022,1224.15,1228.48,1217.21,1220.14,147670
7/18/2022,1225.4,1225.69,1213.28,1214.28,104040
7/19/2022,1213.55,1213.64,1204.61,1211.7,100590
7/20/2022,1220.25,1229.62,1217.45,1225.62,123380
7/21/2022,1227.31,1240.91,1226.88,1235.25,127720
7/22/2022,1238.46,1241.65,1228.84,1228.84,106140
7/25/2022,1228.11,1231.84,1219.61,1222.6,94340
7/26/2022,1221.43,1227.1,1218.11,1218.49,93440
7/27/2022,1218.13,1219.43,1211.42,1219.43,95580
7/28/2022,1228.73,1240.65,1226.95,1236.14,180060
7/29/2022,1243.17,1243.17,1232,1232,142290
8/1/2022,1233.85,1256.25,1233.64,1256.25,175840
8/2/2022,1256.32,1266.14,1248.97,1265.97,172180
8/3/2022,1259.26,1271.39,1256.39,1269.83,184350
8/4/2022,1273.71,1281.46,1270.66,1277.73,164090
8/5/2022,1274.48,1276.19,1265.93,1272.06,172670
8/8/2022,1270.27,1280.13,1270.13,1276.7,141950
8/9/2022,1281.38,1285.52,1275.12,1281.44,161800
8/10/2022,1279.58,1283.06,1276.07,1277.15,117050
8/11/2022,1282.09,1289.29,1267.04,1272.33,175280
8/12/2022,1271.39,1280.96,1267.14,1280.96,113930
8/15/2022,1287.13,1294.11,1285.02,1293.79,149050
8/16/2022,1293.72,1297.38,1290.52,1295.1,155260
8/17/2022,1297.25,1304.49,1296.58,1300.4,146610
8/18/2022,1299.09,1311.73,1295.54,1299.93,162050
8/19/2022,1297.97,1303.73,1289.57,1294.93,154230
8/22/2022,1294.78,1295.69,1281.96,1285.45,128870
8/23/2022,1276.09,1292,1275.57,1292,130490
8/24/2022,1295.07,1300.4,1291.96,1296.41,113650
8/25/2022,1299.26,1311.55,1299.26,1311.55,127470
8/26/2022,1314.73,1320.16,1304.68,1306.81,152920
8/29/2022,1296.03,1296.03,1275.4,1293.25,174330
8/30/2022,1293.41,1307.12,1293.41,1298.14,112860
8/31/2022,1295.71,1306.45,1294.34,1301.44,103560
9/5/2022,1300.5,1305.62,1294.44,1298.15,110010
9/6/2022,1298.74,1305.9,1296.58,1299.06,121910
9/7/2022,1297.31,1298.17,1268.95,1268.95,187240
9/8/2022,1277.63,1279.34,1265.57,1265.57,124240
9/9/2022,1273.37,1275.64,1259.35,1275.64,161750
9/12/2022,1281.62,1285.17,1275.45,1275.6,100040
9/13/2022,1277.48,1279.55,1271.22,1272.48,94070
9/14/2022,1254.44,1262.8,1250.98,1260.88,142290
9/15/2022,1267.24,1269.54,1260.51,1262.82,101060
9/16/2022,1259.9,1263.97,1248.13,1252.78,155330
9/19/2022,1251.43,1253.45,1225.18,1229.88,152500
9/20/2022,1235.93,1241.07,1224.96,1241.07,94430
9/21/2022,1235.84,1236.05,1223.02,1228.2,76490
9/22/2022,1217.63,1229.26,1210.65,1228.94,98660
9/23/2022,1227.34,1230.72,1213.74,1215.41,88490
9/26/2022,1199.39,1201.89,1172.37,1187.22,175240
9/27/2022,1190.46,1193.79,1181.43,1182.46,85340
9/28/2022,1173.82,1177.58,1160.66,1160.66,92270
9/29/2022,1166.59,1177.21,1147.44,1147.44,88050
9/30/2022,1140.18,1158.2,1128.57,1152.01,154780
10/3/2022,1141.87,1144.95,1094.49,1102,159890
10/4/2022,1113.8,1117.87,1088.41,1097.72,147870
10/5/2022,1114.6,1128.94,1112.26,1117.38,114400
10/6/2022,1117.7,1119.76,1079.75,1081.36,141260
10/7/2022,1064.72,1067.03,1027.64,1039.54,261710
10/10/2022,1025.48,1052.24,1011.44,1038.93,178310
10/11/2022,1031.12,1031.12,987.27,1001.68,200930
10/12/2022,1004.53,1039.33,999,1034.93,150970
10/13/2022,1034.2,1051.24,1020.97,1051.24,127130
10/14/2022,1068.63,1070.3,1054.82,1061.39,148450
10/17/2022,1051.23,1051.42,1028.34,1047.2,117600
10/18/2022,1061.06,1068.9,1051.85,1059.06,120840
10/19/2022,1061.12,1062.27,1044.69,1053.65,102620
10/20/2022,1049.96,1060.79,1041.08,1053.26,113710
10/21/2022,1055.34,1055.34,1002.09,1010.57,193760
10/24/2022,1011.54,1013.24,961.79,973.88,170990
10/25/2022,971.29,1006.69,950.19,991.52,183290
10/26/2022,995.73,999.59,979.4,990.41,77220
10/27/2022,992.95,1028.5,986.54,1028.5,159810
10/28/2022,1036.94,1046.04,1024.74,1029.49,147690
10/31/2022,1027.57,1031.66,999.47,1026.84,188840
11/1/2022,1028.23,1049.77,1028.23,1038.09,243890
11/2/2022,1037.47,1039.42,1020.48,1025.18,167910
11/3/2022,1012.9,1029.53,1010.57,1023.8,120450
11/4/2022,1006.52,1009,971.72,997.92,256470
11/7/2022,992.4,999.43,968.84,972.85,179100
11/8/2022,957.88,981.51,950.81,980.09,185770
11/9/2022,980.92,993.28,969.19,979.68,166480
11/10/2022,969.79,969.79,925.02,936.8,252590
11/11/2022,946.68,963.55,941.84,948.86,213490
11/14/2022,945.97,945.97,913.5,936.31,211970
11/15/2022,923.2,927.37,893.49,904.77,218100
11/16/2022,878.24,942.56,863.31,940.29,249950
11/17/2022,941.77,975.42,941.77,971.04,184690
11/18/2022,967.82,977.19,941.18,971.2,264090
11/21/2022,970.64,972.15,951.62,956.89,132090
11/22/2022,956.31,985.18,941.85,945.54,368680
11/23/2022,939.08,951.86,933.26,938.73,154600
11/24/2022,932.69,941.69,925.55,940.76,136320
11/25/2022,948.66,967.49,947.56,967.49,170890
11/28/2022,974.42,1006.06,974.23,1004.34,398080
11/29/2022,1007.58,1029.04,995.12,1029.04,366390
11/30/2022,1034.78,1049.21,1018.59,1049.21,264700
12/1/2022,1059.8,1073.32,1040.95,1042.64,434440
12/2/2022,1038.11,1092.99,1037.08,1092.99,331170
12/5/2022,1094.39,1120.56,1094.39,1110.94,375070
12/6/2022,1109.5,1109.5,1054.06,1054.06,405650
12/7/2022,1051.55,1064.73,1037.15,1047.58,242090
12/8/2022,1061.99,1093.64,1055.63,1062.73,304560
12/9/2022,1069.38,1076.67,1051.62,1065.08,236860
12/12/2022,1071.27,1073.44,1037.42,1037.42,219920
12/13/2022,1038.63,1056.43,1028.37,1056.43,241920
12/14/2022,1056.76,1071.02,1052.25,1056.17,192530
12/15/2022,1055.8,1076.03,1055.49,1068.08,248620
12/16/2022,1061.58,1077.27,1058.88,1064.07,249610
12/19/2022,1063.72,1081.55,1050.22,1050.22,258390
12/20/2022,1048.17,1049.39,1015.66,1029.79,283480
12/21/2022,1041.05,1041.65,1011.9,1033.1,212810
12/22/2022,1033.72,1048.84,1031.29,1038.34,188500
12/23/2022,1037.91,1041.37,1022.51,1034.13,129850
12/26/2022,1032.42,1033.17,987.77,987.77,175230
12/27/2022,988.87,1015.01,985.67,1007.36,153660
12/28/2022,1009.19,1023.24,997.12,1013.95,123260
12/29/2022,1013.95,1022.15,1008.3,1008.3,121030
12/30/2022,1016.71,1017.45,1005.19,1005.19,95620
1/3/2023,1010.52,1047.25,1010.03,1047.25,159600
1/4/2023,1051.66,1059.01,1046.61,1050.15,172220
1/5/2023,1052.32,1065.99,1051.6,1061.9,164270
1/6/2023,1060.14,1075.33,1053.29,1057.4,192690
1/9/2023,1065.24,1068.77,1056.64,1061.14,126310
1/10/2023,1062.22,1066.08,1052.09,1060.53,126760
1/11/2023,1065.69,1076.22,1063.96,1065.22,161510
1/12/2023,1068.47,1072.81,1059.52,1066.24,113840
1/13/2023,1071.91,1077.45,1063.68,1069.86,149050
1/16/2023,1072.44,1076.97,1066.78,1075.71,126800
1/17/2023,1077.48,1103.73,1077.48,1103.73,207940
1/18/2023,1106.89,1117.23,1104.98,1115.72,152880
1/19/2023,1110.5,1126.12,1108.96,1121.92,198680
1/27/2023,1128.45,1142.08,1125.12,1130.65,166000
1/30/2023,1132.45,1132.97,1113.95,1113.95,199040
1/31/2023,1112.6,1125.07,1098.65,1125.07,197900
2/1/2023,1128.13,1130.2,1088.09,1088.09,285540
2/2/2023,1093.55,1099.39,1082.97,1093.48,164040
2/3/2023,1094.14,1095.87,1081.05,1085.7,184370
2/6/2023,1078.72,1094.45,1073.44,1094.37,144680
2/7/2023,1094.51,1096.93,1068.71,1069.5,192820
2/8/2023,1072.08,1082.89,1064.93,1073.38,154790
2/9/2023,1070.32,1076.48,1059.91,1059.91,137750
2/10/2023,1060.91,1064.53,1048.13,1048.74,112860
2/13/2023,1044.49,1045.6,1024.98,1040.4,156780
2/14/2023,1040.85,1042.96,1030.51,1034.93,110770
2/15/2023,1032.58,1048.85,1028.11,1043.34,180540
2/16/2023,1047.66,1055.26,1040.01,1055.26,122230
2/17/2023,1055.29,1057.59,1047.13,1053.72,121130
2/20/2023,1052.38,1087.36,1052.36,1087.36,190180
2/21/2023,1089.77,1096.35,1080.12,1080.9,162730
2/22/2023,1078.98,1078.98,1051.08,1051.08,185390
2/23/2023,1050.07,1050.95,1026.92,1050.95,171910
2/24/2023,1048.22,1048.27,1027.16,1030.42,95830
2/27/2023,1028.67,1028.67,1006.32,1011.46,135200
2/28/2023,1018.66,1026.65,1009.18,1014.96,89490
3/1/2023,1013.83,1034.43,1001.05,1034.43,116920
3/2/2023,1032.84,1037.73,1025.13,1028.73,89260
3/3/2023,1029.59,1033.71,1011.61,1013.35,87580
3/6/2023,1022.57,1034.56,1014.26,1014.26,116860
3/7/2023,1025.78,1037.97,1024.02,1027.16,144460
3/8/2023,1017.35,1040.59,1017.35,1040.59,141320
3/9/2023,1042.11,1056.56,1041.49,1050.28,184270
3/10/2023,1044.51,1049.45,1039.59,1047.2,128920
3/13/2023,1042.6,1053.64,1041.25,1050.07,194880
3/14/2023,1047.47,1049.35,1032.51,1037.35,168370
3/15/2023,1040.63,1064.65,1040.63,1064.38,188590
3/16/2023,1056.81,1059.61,1039.89,1046.99,149060
3/17/2023,1053.48,1055.2,1043.28,1047.71,181680
3/20/2023,1041.86,1042.07,1021.67,1024.5,145470
3/21/2023,1031.34,1036.18,1016.77,1035.04,138380
3/22/2023,1035.49,1046.48,1035.04,1043.14,138720
3/23/2023,1038.93,1046.6,1033.23,1046.6,112090
3/24/2023,1049.05,1056.67,1047.46,1051.42,157940
3/27/2023,1052.68,1059.65,1046.8,1056.45,163100
3/28/2023,1060.85,1064.68,1055.81,1058.82,188770
3/29/2023,1059.87,1061.45,1053.12,1061.45,136520
3/30/2023,1067.25,1073.93,1065.52,1067.24,182230
3/31/2023,1067.72,1078.15,1067.72,1073.68,187270
4/3/2023,1080.9,1088.83,1080.9,1088.72,231130
4/4/2023,1090.07,1091.13,1084.04,1088.34,181860
4/5/2023,1088.33,1089.83,1082.73,1089.83,193490
4/6/2023,1091.15,1093.99,1078.86,1078.86,233210
4/7/2023,1079,1080.9,1071.6,1078.88,139160
4/10/2023,1082.62,1087.6,1074.59,1077.41,192680
4/11/2023,1075.76,1082.89,1067.28,1081.71,179520
4/12/2023,1083.06,1084.26,1077.86,1080.69,196540
4/13/2023,1081.78,1082.21,1072.11,1074.67,156890
4/14/2023,1078.36,1079.87,1063.43,1063.43,173430
4/17/2023,1063.18,1065.4,1058.55,1065.02,96960
4/18/2023,1067.02,1068.54,1060.75,1064.55,122130
4/19/2023,1067.67,1067.74,1055.77,1056.14,140530
4/20/2023,1056.74,1057.82,1050.35,1053.61,83440
4/21/2023,1054.75,1055.48,1045.78,1046.18,147510
4/24/2023,1049.24,1054,1041.46,1046.17,104500
4/25/2023,1046.6,1051.54,1036.93,1037.04,121260
4/26/2023,1036.3,1045.24,1029.94,1045.24,125180
4/27/2023,1045.78,1048.26,1040.32,1041.54,105510
4/28/2023,1045.38,1051.43,1044.56,1051.43,140090
5/4/2023,1046.32,1047.93,1038.23,1039.64,126650
5/5/2023,1038.51,1042.11,1035.07,1038.46,91880
5/8/2023,1041.07,1050.56,1041.04,1049.72,147570
5/9/2023,1049.86,1054.49,1049.23,1049.67,104910
5/10/2023,1051.62,1055.36,1048.6,1054.99,124300
5/11/2023,1058.02,1061.48,1053.62,1054.93,129130
5/12/2023,1056.09,1066.44,1051.75,1066.44,168090
5/15/2023,1067.26,1080.72,1067.26,1070.9,195780
5/16/2023,1072.98,1073.66,1066.92,1069.64,126570
5/17/2023,1069.54,1073.87,1062.1,1062.1,153740
5/18/2023,1065.39,1076.86,1063.08,1070.76,146690
5/19/2023,1072.77,1072.77,1060.72,1068.84,122550
5/22/2023,1070.37,1073.89,1068.55,1073.74,141530
5/23/2023,1074.26,1076.89,1063.85,1068.05,171210
5/24/2023,1072.23,1072.52,1060.83,1061.55,155560
5/25/2023,1061.16,1064.24,1057.35,1062.15,137270
5/26/2023,1064.26,1064.95,1060.14,1060.81,110970
5/29/2023,1063.62,1070.97,1062.79,1069.77,133470
5/30/2023,1073.99,1074.46,1066.98,1071.82,169590
5/31/2023,1072.72,1074.3,1063.44,1066.33,193470
6/1/2023,1065.27,1068.09,1060.29,1068.09,162840
6/2/2023,1074.51,1089.22,1073.95,1086.96,263650
6/5/2023,1097.53,1100.37,1090.52,1091.08,215250
6/6/2023,1091.71,1102.32,1090.95,1102.32,198430
6/7/2023,1104.3,1107.09,1100.11,1105.68,266660
6/8/2023,1107.86,1110.87,1092.46,1092.46,279410
6/9/2023,1095.41,1100.85,1089.37,1100.85,198750
6/12/2023,1104.08,1109.63,1092.3,1109.63,180990
6/13/2023,1110.95,1115.39,1108.5,1115.39,237700
6/14/2023,1116.53,1123.86,1110.6,1110.6,230820
